X,log5
17.100099999999976,1.7640229230963238
17.200099999999978,1.76764585202562
17.30009999999998,1.7712477522522874
17.40009999999998,1.7748289101047545
17.500099999999982,1.778389544876792
17.600099999999983,1.7819298901683494
17.700099999999985,1.7854501755234518
17.800099999999986,1.7889506265035229
17.900099999999988,1.7924314647562656
18.00009999999999,1.7958929080800958
18.10009999999999,1.7993351704841352
18.200099999999992,1.8027585447493586
18.300099999999993,1.806163102571169
18.400099999999995,1.8095491082668655
18.500099999999996,1.8129167633232948
18.600099999999998,1.8162662660559896
18.7001,1.8195978116925526
18.8001,1.8229115924557564
18.900100000000002,1.8262077976465425
19.000100000000003,1.8294866137270687
19.100100000000005,1.832748070134442
19.200100000000006,1.8359926118358085
19.300100000000008,1.839220296713592
19.40010000000001,1.8424312985036218
19.50010000000001,1.845625788163876
19.600100000000012,1.848803933915623
19.700100000000013,1.8519659012815737
19.800100000000015,1.8551118531209485
19.900100000000016,1.8582419496613791
20.000100000000018,1.8613566119420384
20.10010000000002,1.8644555337331867
20.20010000000002,1.867539079506876
20.300100000000022,1.8706074018088708
20.400100000000023,1.8736606510593703
20.500100000000025,1.8766989756131696
20.600100000000026,1.8797225218206315
20.700100000000027,1.8827314340896681
20.80010000000003,1.8857254879815855
20.90010000000003,1.8887054741150895
21.00010000000003,1.8916712315809596
21.100100000000033,1.8946228946951105
21.200100000000035,1.8975605957175319
21.300100000000036,1.9004844648687074
21.400100000000037,1.903394630342873
21.50010000000004,1.9062912183179355
21.60010000000004,1.909174898425111
21.70010000000004,1.912044819138453
21.800100000000043,1.9149015513104912
21.900100000000045,1.9177452168853462
22.000100000000046,1.9205759363450556
22.100100000000047,1.9233938287659211
22.20010000000005,1.9261984182857905
22.30010000000005,1.9289908828852182
22.40010000000005,1.9317708458780252
22.500100000000053,1.9345384172496576
22.600100000000054,1.9372937052888588
22.700100000000056,1.940036816582855
22.800100000000057,1.9427685615457126
22.90010000000006,1.9454877797010208
23.00010000000006,1.9481951585488297
23.10010000000006,1.950890802527677
23.200100000000063,1.9535748150124703
23.300100000000064,1.9562472983767316
23.400100000000066,1.9589074444753394
23.500100000000067,1.9615569850084165
23.60010000000007,1.9641952626449086
23.70010000000007,1.9668223703480952
23.80010000000007,1.9694383995182907
23.900100000000073,1.972044486900302
24.000100000000074,1.9746388441791711
24.100100000000076,1.9772224289430573
24.200100000000077,1.9797953332077194
24.30010000000008,1.9823565802214849
24.40010000000008,1.9849081714189705
24.50010000000008,1.98744931050967
24.600100000000083,1.989980079517139
24.700100000000084,1.9925017196842094
24.800100000000086,1.9950122372283876
24.900100000000087,1.9975126707764224
25.00010000000009,2.0000031048469364
25.10010000000009,2.0024822847967716
25.20010000000009,2.004952681165883
25.300100000000093,2.0074132710080117
25.400100000000094,2.0098654631185915
25.500100000000096,2.0123069540862817
25.600100000000097,2.0147389136913203
25.7001000000001,2.017160023567823
25.8001000000001,2.0195728403095177
25.9001000000001,2.0219762959773173
26.000100000000103,2.0243719869093386
26.100100000000104,2.026757273235806
26.200100000000106,2.0291334695990932
26.300100000000107,2.031498903169628
26.40010000000011,2.033856734236005
26.50010000000011,2.0362072888849423
26.60010000000011,2.03854768228149
26.700100000000113,2.04087767505278
26.800100000000114,2.04320024249688
26.900100000000116,2.0455158094944976
27.000100000000117,2.0478214825072616
27.10010000000012,2.0501168994058987
27.20010000000012,2.052405221117681
27.30010000000012,2.0546870182739965
27.400100000000123,2.056959011007041
27.500100000000124,2.0592206437794323
27.600100000000126,2.061477593138865
27.700100000000127,2.0637249503750805
27.80010000000013,2.0659620382861723
27.90010000000013,2.068194828480273
28.00010000000013,2.0704161502876652
28.100100000000133,2.072630980605416
28.200100000000134,2.074840314262249
28.300100000000135,2.077037654329473
28.400100000000137,2.0792313404084215
28.50010000000014,2.08141323347395
28.60010000000014,2.083591612410138
28.70010000000014,2.0857581524046345
28.800100000000143,2.0879215648367118
28.900100000000144,2.090075043206217
29.000100000000145,2.092219221042769
29.100100000000147,2.0943603076356827
29.20010000000015,2.0964916939434612
29.30010000000015,2.0986136003237434
29.40010000000015,2.100730630636066
29.500100000000153,2.1028404371898812
29.600100000000154,2.1049430710930213
29.700100000000155,2.107038580068406
29.800100000000157,2.109127008469276
29.900100000000158,2.1112110117514153
30.00010000000016,2.1132831923789324
30.10010000000016,2.1153532284136607
30.200100000000162,2.1174115548845136
30.300100000000164,2.1194655748425415
30.400100000000165,2.121512757269767
30.500100000000167,2.123555784660138
30.600100000000168,2.125587050929102
30.70010000000017,2.127614213718971
30.80010000000017,2.129637462204029
30.900100000000172,2.1316515339193103
31.000100000000174,2.133659046643003
31.100100000000175,2.135657347509375
31.200100000000177,2.1376519525063467
31.300100000000178,2.1396430751552455
31.40010000000018,2.141622132629857
31.50010000000018,2.143597722226578
31.600100000000182,2.1455700598899874
31.700100000000184,2.1475301794574686
31.800100000000185,2.1494901621772984
31.900100000000187,2.151440993122672
32.00010000000019,2.1533857048452165
32.10010000000019,2.1553243368092505
32.20010000000019,2.1572569387920413
32.30010000000019,2.1591835482277144
32.400100000000194,2.161104202135371
32.500100000000195,2.163018937193459
32.6001000000002,2.164927789724893
32.7001000000002,2.1668307956970616
32.8001000000002,2.168727990721821
32.9001000000002,2.1706194100555
33.0001000000002,2.1725050923041813
33.100100000000204,2.1743850668644056
33.200100000000205,2.176259370359552
33.30010000000021,2.1781280369183036
33.40010000000021,2.1799911003671486
33.50010000000021,2.1818485942348222
33.60010000000021,2.1837005517567554
33.70010000000021,2.1855470058795112
33.800100000000214,2.187387989265237
33.900100000000215,2.1892235342961044
34.00010000000022,2.191053673078753
34.10010000000022,2.1928784374487353
34.20010000000022,2.1946978589749633
34.30010000000022,2.196511968964148
34.40010000000022,2.198320798465247
34.500100000000224,2.200124378273907
34.600100000000225,2.201922709137093
34.700100000000226,2.2037158733840934
34.80010000000023,2.205503877310216
34.90010000000023,2.2072867505013547
35.00010000000023,2.209064522285081
35.10010000000023,2.210837221733109
35.20010000000023,2.212604877663687
35.300100000000235,2.2143675186439284
35.400100000000236,2.2161251729920664
35.50010000000024,2.217877868779641
35.60010000000024,2.219625633833617
35.70010000000024,2.2213684957384343
35.80010000000024,2.2231064818379833
35.90010000000024,2.2248396192375157
36.000100000000245,2.2265679348054888
36.100100000000246,2.2282914551753286
36.20010000000025,2.230010206747137
36.30010000000025,2.2317242156893204
36.40010000000025,2.2334335904326306
36.50010000000025,2.2351382057546916
36.60010000000025,2.23683815758144
36.700100000000255,2.238533471402134
36.800100000000256,2.2402241725025855
36.90010000000026,2.2419102859677853
37.00010000000026,2.2435918366845193
37.10010000000026,2.245268849343974
37.20010000000026,2.24694134844434
37.30010000000026,2.24860935829341
37.400100000000265,2.2502729030111723
37.500100000000266,2.2519320065324058
37.60010000000027,2.2535866926092707
37.70010000000027,2.255236984813906
37.80010000000027,2.2568829065410183
37.90010000000027,2.258524481010488
38.00010000000027,2.260161731269969
38.100100000000275,2.261794680197502
38.200100000000276,2.263423196254493
38.30010000000028,2.265047589423512
38.40010000000028,2.266667746428196
38.50010000000028,2.26828368924918
38.60010000000028,2.269895439690746
38.70010000000028,2.2715030193822296
38.800100000000285,2.273106449779372
38.900100000000286,2.274705752165627
39.00010000000029,2.27630094765343
39.10010000000029,2.277892057185406
39.20010000000029,2.279479101535548
39.30010000000029,2.281062101310328
39.40010000000029,2.2826410769497767
39.500100000000295,2.2842160487285015
39.600100000000296,2.2857870367566595
39.7001000000003,2.287354060980882
39.8001000000003,2.288917141185137
39.9001000000003,2.2904762969915518
40.0001000000003,2.292031811246045
40.1001000000003,2.2935832076355074
40.200100000000305,2.29513074076372
40.300100000000306,2.2966744299025086
40.40010000000031,2.298214294187121
40.50010000000031,2.2997503526180902
40.60010000000031,2.301282624063091
40.70010000000031,2.3028111272588196
40.80010000000031,2.3043358808128764
40.900100000000315,2.305856903205662
41.000100000000316,2.3073742127922903
41.10010000000032,2.308887827804517
41.20010000000032,2.3103977663526822
41.30010000000032,2.3119040464276757
41.40010000000032,2.3134066859029194
41.50010000000032,2.3149057025363775
41.600100000000324,2.3164007470434553
41.700100000000326,2.3178925307518883
41.80010000000033,2.3193807403252342
41.90010000000033,2.3208653927471747
42.00010000000033,2.3223465048717045
42.10010000000033,2.3238240934237613
42.20010000000033,2.3252981749998116
42.300100000000334,2.326768766068386
42.400100000000336,2.3282358829705707
42.50010000000034,2.3296995419204465
42.60010000000034,2.3311597590054807
42.70010000000034,2.3326165501868625
42.80010000000034,2.3340699312997883
42.90010000000034,2.3355199180536905
43.000100000000344,2.336966526032407
43.100100000000346,2.3384102648658707
43.20010000000035,2.339850212781987
43.30010000000035,2.341286832706663
43.40010000000035,2.3427201401203512
43.50010000000035,2.3441501504070725
43.60010000000035,2.345576878856065
43.700100000000354,2.347000340663462
43.800100000000356,2.348420550933994
43.90010000000036,2.3498375246827385
44.00010000000036,2.351251276836892
44.10010000000036,2.352661822237587
44.20010000000036,2.354069175641749
44.30010000000036,2.355473351724
44.400100000000364,2.3568737715445134
44.500100000000366,2.3582715766316538
44.60010000000037,2.359666242422537
44.70010000000037,2.3610577828244033
44.80010000000037,2.362446211638524
44.90010000000037,2.3638315425602117
45.00010000000037,2.3652137891787666
45.100100000000374,2.3665929649773614
45.200100000000376,2.367969083332859
45.30010000000038,2.3693421575155593
45.40010000000038,2.370712200688878
45.50010000000038,2.3720792259089496
45.60010000000038,2.373443951594314
45.70010000000038,2.3748050501355564
45.800100000000384,2.376163175695583
45.900100000000386,2.3775183414331464
46.00010000000039,2.378870560436858
46.10010000000039,2.380219845726969
46.20010000000039,2.3815662102572226
46.30010000000039,2.3829096669167615
46.40010000000039,2.384250228532102
46.500100000000394,2.3855879078691857
46.600100000000396,2.386922717635501
46.7001000000004,2.388253843339061
46.8001000000004,2.389582869508786
46.9001000000004,2.390909056341265
47.0001000000004,2.3922324156968213
47.1001000000004,2.3935529593405045
47.200100000000404,2.3948706989414035
47.300100000000405,2.3961856460718605
47.40010000000041,2.3974978122065864
47.50010000000041,2.39880720872167
47.60010000000041,2.400113846893474
47.70010000000041,2.4014186896405394
47.80010000000041,2.402719939648294
47.900100000000414,2.4040184733412944
48.000100000000415,2.4053143023365546
48.10010000000042,2.4066074382029754
48.20010000000042,2.4078978924636485
48.30010000000042,2.4091856765982707
48.40010000000042,2.4104708020456793
48.50010000000042,2.411753280206509
48.600100000000424,2.413032054434227
48.700100000000425,2.4143091643606063
48.80010000000043,2.4155836508785344
48.90010000000043,2.416855524382842
49.00010000000043,2.4181247951746645
49.10010000000043,2.4193914734598034
49.20010000000043,2.420655569346936
49.300100000000434,2.421917092845645
49.400100000000435,2.4231772145255714
49.50010000000044,2.424433741632709
49.60010000000044,2.4256877371329577
49.70010000000044,2.4269392116305464
49.80010000000044,2.4281881757018384
49.90010000000044,2.4294346398985294
50.000100000000444,2.4306786147510335
50.100100000000445,2.43191889847287
50.20010000000045,2.4331577997699285
50.30010000000045,2.4343942308492923
50.40010000000045,2.435628201060783
50.50010000000045,2.4368597196564665
50.60010000000045,2.438088795787848
50.700100000000454,2.4393154385028026
50.800100000000455,2.4405409926123744
50.90010000000046,2.441762936876153
51.00010000000046,2.4429824883656046
51.10010000000046,2.444199657006154
51.20010000000046,2.4454144527164945
51.30010000000046,2.4466268854131448
51.400100000000464,2.4478355674432604
51.500100000000465,2.4490431525208263
51.60010000000047,2.4502483888823967
51.70010000000047,2.4514512849944285
51.80010000000047,2.452651849213992
51.90010000000047,2.4538514667272837
52.00010000000047,2.4550475446164417
52.100100000000474,2.4562413310540134
52.200100000000475,2.4574328355068666
52.30010000000048,2.4586220674546886
52.40010000000048,2.4598090363961527
52.50010000000048,2.4609921806473274
52.60010000000048,2.462174474641289
52.70010000000048,2.463354515255443
52.800100000000484,2.4645323101990213
52.900100000000485,2.46570936867093
53.00010000000049,2.4668828691257074
53.10010000000049,2.4680541654828985
53.20010000000049,2.469223266912095
53.30010000000049,2.470390182622687
53.40010000000049,2.4715532642222016
53.500100000000494,2.472715640082627
53.600100000000495,2.4738758360261515
53.700100000000496,2.475033859135659
53.8001000000005,2.4761914071616826
53.9001000000005,2.477345310195522
54.0001000000005,2.4784970844320213
54.1001000000005,2.4796467389058447
54.2001000000005,2.4807925057600597
54.300100000000505,2.4819377278703816
54.400100000000506,2.483080831708409
54.50010000000051,2.484223529393118
54.60010000000051,2.4853626328461065
54.70010000000051,2.486499663300229
54.80010000000051,2.4876346297072174
54.90010000000051,2.4887656469835107
55.000100000000515,2.4898962668316877
55.100100000000516,2.491024819612327
55.20010000000052,2.4921532200749605
55.30010000000052,2.493277909630403
55.40010000000052,2.4944005813468206
55.50010000000052,2.4955192773393717
55.60010000000052,2.496637673540938
55.700100000000525,2.497754044719787
55.800100000000526,2.4988704675047724
55.90010000000053,2.499983091679467
56.00010000000053,2.501091793515488
56.10010000000053,2.5022002061164748
56.20010000000053,2.503306627815089
56.30010000000053,2.5044132009854967
56.400100000000535,2.5055159651042778
56.500100000000536,2.50661471321285
56.60010000000054,2.5077133093511326
56.70010000000054,2.5088120044383646
56.80010000000054,2.50990699900568
56.90010000000054,2.510998023368856
57.00010000000054,2.5120888962061674
57.100100000000545,2.5131799368767656
57.200100000000546,2.5142672786455664
57.30010000000055,2.51535057413671
57.40010000000055,2.5164338227492924
57.50010000000055,2.5175174335343278
57.60010000000055,2.518597238593713
57.70010000000055,2.5196727843945523
57.800100000000555,2.5207507207176962
57.900100000000556,2.5218249308871914
58.00010000000056,2.52289490259315
58.10010000000056,2.5239673120712847
58.20010000000056,2.525035992495753
58.30010000000056,2.526100350625835
58.40010000000056,2.5271673824712937
58.500100000000565,2.528228291705739
58.600100000000566,2.529289292883197
58.70010000000057,2.5303511101893186
58.80010000000057,2.5314063267990607
58.90010000000057,2.5324644465878783
59.00010000000057,2.5335161369377834
59.10010000000057,2.5345706527937772
59.200100000000575,2.535618774407622
59.300100000000576,2.536669776229436
59.40010000000058,2.537714286932419
59.50010000000058,2.538761866664804
59.60010000000058,2.539802718866915
59.70010000000058,2.540844492629185
59.80010000000058,2.5418867251142516
59.900100000000585,2.5429223907587373
60.000100000000586,2.543958909726022
60.10010000000059,2.544996049385686
60.20010000000059,2.5460289486593823
60.30010000000059,2.547057687789488
60.40010000000059,2.5480872791341667
60.50010000000059,2.549115148426811
60.600100000000594,2.550141302494873
60.700100000000596,2.551165747368143
60.8001000000006,2.5521884883200228
60.9001000000006,2.553209529856809
61.0001000000006,2.554231518369573
61.1001000000006,2.555249347083833
61.2001000000006,2.556262788704356
61.300100000000604,2.5572798110653614
61.400100000000606,2.5582899548314346
61.50010000000061,2.559303770434153
61.60010000000061,2.5603132057368647
61.70010000000061,2.56132104090729
61.80010000000061,2.562327280672342
61.90010000000061,2.5633291617520473
62.000100000000614,2.5643347966049945
62.100100000000616,2.56533338778883
62.20010000000062,2.5663331018253612
62.30010000000062,2.5673340522752977
62.40010000000062,2.568327710103581
62.50010000000062,2.5693255193857905
62.60010000000062,2.5703159588984144
62.700100000000624,2.5713106607490293
62.800100000000626,2.5722978967590007
62.90010000000063,2.5732894020310284
63.00010000000063,2.5742734896605795
63.10010000000063,2.575261928700486
63.20010000000063,2.576245828144167
63.30010000000063,2.5772251888363
63.400100000000634,2.578205953710663
63.500100000000636,2.5791851930278464
63.60010000000064,2.5801659355696707
63.70010000000064,2.5811421268647052
63.80010000000064,2.582116767676949
63.90010000000064,2.583089885083027
64.00010000000064,2.584061486651262
64.10010000000064,2.585031560235994
64.20010000000063,2.5860001216396538
64.30010000000063,2.586967175527541
64.40010000000062,2.587932726628078
64.50010000000061,2.5888967795890196
64.60010000000061,2.589859339050748
64.7001000000006,2.59082040963142
64.8001000000006,2.591779995926974
64.90010000000059,2.5927381025111287
65.00010000000059,2.59369473393538
65.10010000000058,2.594649894729006
65.20010000000057,2.595603589399061
65.30010000000057,2.5965558224303815
65.40010000000056,2.5975065982855807
65.50010000000056,2.5984559214050544
65.60010000000055,2.599403796206975
65.70010000000055,2.600350227087296
65.80010000000054,2.6012952184197484
65.90010000000053,2.6022387745558455
66.00010000000053,2.603180903529237
66.10010000000052,2.6041216032616648
66.20010000000052,2.605060880933581
66.30010000000051,2.6059987408397336
66.4001000000005,2.606935187255706
66.5001000000005,2.6078702244380545
66.6001000000005,2.6088038566244487
66.70010000000049,2.6097360880338085
66.80010000000048,2.6106669228664456
66.90010000000048,2.6115963653042003
67.00010000000047,2.6125244195105815
67.10010000000047,2.613451089630904
67.20010000000046,2.6143763797924304
67.30010000000046,2.615300294104506
67.40010000000045,2.616222836658701
67.50010000000044,2.6171440115289477
67.60010000000044,2.618063822771681
67.70010000000043,2.618982274425974
67.80010000000043,2.61989937051368
67.90010000000042,2.6208151150395707
68.00010000000042,2.621729511991475
68.10010000000041,2.622642565340416
68.2001000000004,2.623554279040753
68.3001000000004,2.624464657030319
68.40010000000039,2.6253737032305584
68.50010000000039,2.6262814215466674
68.60010000000038,2.6271878158677318
68.70010000000038,2.6280928900668674
68.80010000000037,2.6289966480013587
68.90010000000036,2.6298990935127944
69.00010000000036,2.630800230427212
69.10010000000035,2.631700036035723
69.20010000000035,2.6325985638958165
69.30010000000034,2.633495794214372
69.40010000000034,2.634391730730421
69.50010000000033,2.635286377166611
69.60010000000032,2.6361797372292886
69.70010000000032,2.6370718146085745
69.80010000000031,2.6379626129784453
69.90010000000031,2.6388521359968107
70.0001000000003,2.63974038730559
70.1001000000003,2.640627370530787
70.20010000000029,2.6415130892825633
70.30010000000028,2.6423975471553156
70.40010000000028,2.643280747727741
70.50010000000027,2.644162694562916
70.60010000000027,2.645043391208361
70.70010000000026,2.6459228411961098
70.80010000000026,2.64680104804278
70.90010000000025,2.647678015249637
71.00010000000024,2.648553746302661
71.10010000000024,2.6494282446726123
71.20010000000023,2.650301513815091
71.30010000000023,2.6511735571706065
71.40010000000022,2.6520443781646303
71.50010000000022,2.652913980207663
71.60010000000021,2.653782366695289
71.7001000000002,2.654649541008238
71.8001000000002,2.6555155065124385
71.9001000000002,2.656380266559078
72.00010000000019,2.6572438244846524
72.10010000000018,2.6581061836110247
72.20010000000018,2.658967347245475
72.30010000000017,2.6598273186807515
72.40010000000017,2.660686101195124
72.50010000000016,2.661543698052429
72.60010000000015,2.6624001125021217
72.70010000000015,2.6632554239234207
72.80010000000014,2.6641094895907727
72.90010000000014,2.6649623829604994
73.00010000000013,2.665814107250991
73.10010000000013,2.6666646656676756
73.20010000000012,2.6675140614031014
73.30010000000011,2.6683622976370187
73.40010000000011,2.669209377536463
73.5001000000001,2.670055304255836
73.6001000000001,2.6709000809369896
73.70010000000009,2.6717437107093036
73.80010000000009,2.6725861966897715
73.90010000000008,2.6734275419830813
74.00010000000007,2.674267749681694
74.10010000000007,2.6751068228659283
74.20010000000006,2.67594476460404
74.30010000000006,2.676781577952304
74.40010000000005,2.677617265955096
74.50010000000005,2.678451831644971
74.60010000000004,2.6792852780427485
74.70010000000003,2.6801176081575893
74.80010000000003,2.6809488249870803
74.90010000000002,2.681778931517312
75.00010000000002,2.6826079307229613
75.10010000000001,2.683435825567375
75.2001,2.6842626190026446
75.3001,2.6850883139696933
75.4001,2.685912913398355
75.50009999999999,2.686736420207454
75.60009999999998,2.687558837304889
75.70009999999998,2.688380167587713
75.80009999999997,2.6892004139422143
75.90009999999997,2.6900195792439985
76.00009999999996,2.69083766635807
76.10009999999996,2.691654678138914
76.20009999999995,2.6924706174305797
76.30009999999994,2.6932854870667575
76.40009999999994,2.6940991356311854
76.50009999999993,2.6949118641801433
76.60009999999993,2.695723530923813
76.70009999999992,2.696534138626419
76.80009999999992,2.6973436900410728
76.90009999999991,2.6981521879098196
77.0000999999999,2.698959634963685
77.1000999999999,2.6997660339227143
77.20009999999989,2.7005713874960215
77.30009999999989,2.7013756983818276
77.40009999999988,2.7021789692675044
77.50009999999988,2.7029812028296165
77.60009999999987,2.703782401733961
77.70009999999986,2.704582568635606
77.80009999999986,2.705381706178932
77.90009999999985,2.7061798169976696
78.00009999999985,2.7069769037149367
78.10009999999984,2.707772968943275
78.20009999999984,2.7085680152846865
78.30009999999983,2.7093620453306704
78.40009999999982,2.710155061662256
78.50009999999982,2.710947066850036
78.60009999999981,2.7117380634542023
78.70009999999981,2.7125280540245753
78.8000999999998,2.7133170411006384
78.9000999999998,2.7141050272115654
79.00009999999979,2.7148920148762543
79.10009999999978,2.7156780066033535
79.20009999999978,2.7164630048912906
79.30009999999977,2.717247012228302
79.40009999999977,2.718030031092457
79.50009999999976,2.718812063951687
79.60009999999976,2.719593113263806
79.70009999999975,2.7203731814765386
79.80009999999974,2.7211522710275435
79.90009999999974,2.721930633265026
80.00009999999973,2.7227077872148544
80.10009999999973,2.723483970496566
80.20009999999972,2.72425918554079
80.30009999999972,2.725033434769447
80.40009999999971,2.725806720595807
80.5000999999997,2.7265790454245433
80.6000999999997,2.727350411651797
80.7000999999997,2.728120821665228
80.80009999999969,2.728890277844078
80.90009999999968,2.7296587825592256
81.00009999999968,2.7304263381732476
81.10009999999967,2.7311929470404737
81.20009999999967,2.731958611507048
81.30009999999966,2.7327233339109887
81.40009999999965,2.7334871165822414
81.50009999999965,2.734249961842746
81.60009999999964,2.7350118720064907
81.70009999999964,2.735772849379573
81.80009999999963,2.73653289626026
81.90009999999963,2.7372920149390487
82.00009999999962,2.7380502076987256
82.10009999999961,2.738807476814428
82.20009999999961,2.7395638245537044
82.3000999999996,2.7403192531765748
82.4000999999996,2.741073764935596
82.50009999999959,2.7418273620759175
82.60009999999959,2.7425800468353496
82.70009999999958,2.7433318214444213
82.80009999999957,2.744082688126447
82.90009999999957,2.7448326490975856
83.00009999999956,2.7455817065669077
83.10009999999956,2.7463298627364585
83.20009999999955,2.747076752891304
83.30009999999955,2.747823093475708
83.40009999999954,2.7485685383910736
83.50009999999953,2.7493130897725733
83.60009999999953,2.7500567497472326
83.70009999999952,2.750799520433952
83.80009999999952,2.7515414039435266
83.90009999999951,2.752282402378666
84.0000999999995,2.753022517834015
